CREATE TABLE `Customers` (`CustomerID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`CustomerID`));
CREATE TABLE `Employees` (`EmployeeID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`EmployeeID`));
CREATE TABLE `Products` (`ProductID` BIGINT NOT NULL, `Name` TEXT, `Price` DOUBLE, PRIMARY KEY (`ProductID`));
CREATE TABLE `Sales` (`SalesID` BIGINT NOT NULL, `SalesPersonID` BIGINT, `CustomerID` BIGINT, `ProductID` BIGINT, `Quantity` BIGINT, PRIMARY KEY (`SalesID`));
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (372, 'Women''s Mountain Shorts, S', 69.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (373, 'Women''s Mountain Shorts, M', 69.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (374, 'Women''s Mountain Shorts, L', 69.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (375, 'Water Bottle - 30 oz.', 4.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (376, 'Mountain Bottle Cage', 9.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (377, 'Road Bottle Cage', 8.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (378, 'Patch Kit/8 Patches', 2.29);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (379, 'Racing Socks, M', 8.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (380, 'Racing Socks, L', 8.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (381, 'Hitch Rack - 4-Bike', 120.0);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (382, 'Bike Wash - Dissolver', 7.95);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (383, 'Fender Set - Mountain', 21.98);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (384, 'All-Purpose Bike Stand', 159.0);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (385, 'Hydration Pack - 70 oz.', 54.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (386, 'Short-Sleeve Classic Jersey, S', 53.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (387, 'Short-Sleeve Classic Jersey, M', 53.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (388, 'Short-Sleeve Classic Jersey, L', 53.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (389, 'Short-Sleeve Classic Jersey, XL', 53.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (390, 'HL Touring Frame - Yellow, 60', 1003.91);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (391, 'LL Touring Frame - Yellow, 62', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (392, 'HL Touring Frame - Yellow, 46', 1003.91);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (393, 'HL Touring Frame - Yellow, 50', 1003.91);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (394, 'HL Touring Frame - Yellow, 54', 1003.91);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (395, 'HL Touring Frame - Blue, 46', 1003.91);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (396, 'HL Touring Frame - Blue, 50', 1003.91);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (397, 'HL Touring Frame - Blue, 54', 1003.91);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (398, 'HL Touring Frame - Blue, 60', 1003.91);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (399, 'Rear Derailleur', 121.46);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (400, 'LL Touring Frame - Blue, 50', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (401, 'LL Touring Frame - Blue, 54', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (402, 'LL Touring Frame - Blue, 58', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (403, 'LL Touring Frame - Blue, 62', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (404, 'LL Touring Frame - Yellow, 44', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (405, 'LL Touring Frame - Yellow, 50', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (406, 'LL Touring Frame - Yellow, 54', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (407, 'LL Touring Frame - Yellow, 58', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (408, 'LL Touring Frame - Blue, 44', 333.42);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (409, 'ML Mountain Frame-W - Silver, 40', 364.09);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (410, 'ML Mountain Frame-W - Silver, 42', 364.09);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (411, 'ML Mountain Frame-W - Silver, 46', 364.09);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (412, 'Rear Brakes', 106.5);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (413, 'LL Mountain Seat/Saddle', 27.12);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (414, 'ML Mountain Seat/Saddle', 39.14);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (415, 'HL Mountain Seat/Saddle', 52.64);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (416, 'LL Road Seat/Saddle', 27.12);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (417, 'ML Road Seat/Saddle', 39.14);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (418, 'HL Road Seat/Saddle', 52.64);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (419, 'LL Touring Seat/Saddle', 27.12);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (420, 'ML Touring Seat/Saddle', 39.14);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (421, 'HL Touring Seat/Saddle', 52.64);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (422, 'LL Mountain Frame - Silver, 42', 264.05);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (423, 'LL Mountain Frame - Silver, 44', 264.05);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (424, 'LL Mountain Frame - Silver, 48', 264.05);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (425, 'LL Mountain Frame - Silver, 52', 264.05);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (426, 'Mountain Tire Tube', 4.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (427, 'Road Tire Tube', 3.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (428, 'Touring Tire Tube', 4.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (429, 'LL Mountain Frame - Black, 42', 249.79);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (430, 'LL Mountain Frame - Black, 44', 249.79);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (431, 'LL Mountain Frame - Black, 48', 249.79);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (432, 'LL Mountain Frame - Black, 52', 249.79);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (433, 'LL Mountain Tire', 24.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (434, 'ML Mountain Tire', 29.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (435, 'HL Mountain Tire', 35.0);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (436, 'LL Road Tire', 21.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (437, 'ML Road Tire', 24.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (438, 'HL Road Tire', 32.6);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (439, 'Touring Tire', 28.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (440, 'LL Mountain Pedal', 40.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (441, 'ML Mountain Pedal', 62.09);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (442, 'HL Mountain Pedal', 80.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (443, 'LL Road Pedal', 40.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (444, 'ML Road Pedal', 62.09);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (445, 'HL Road Pedal', 80.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (446, 'Touring Pedal', 80.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (447, 'ML Mountain Frame-W - Silver, 38', 364.09);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (448, 'LL Mountain Frame - Black, 40', 249.79);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (449, 'LL Mountain Frame - Silver, 40', 264.05);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (450, 'Front Derailleur', 91.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (451, 'LL Touring Handlebars', 46.09);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (452, 'HL Touring Handlebars', 91.57);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (453, 'Front Brakes', 106.5);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (454, 'LL Crankset', 175.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (455, 'ML Crankset', 256.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (456, 'HL Crankset', 404.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (457, 'Chain', 20.24);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (458, 'Touring-2000 Blue, 60', 1214.85);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (459, 'Touring-1000 Yellow, 46', 2384.07);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (460, 'Touring-1000 Yellow, 50', 2384.07);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (461, 'Touring-1000 Yellow, 54', 2384.07);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (462, 'Touring-1000 Yellow, 60', 2384.07);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (463, 'Touring-3000 Blue, 54', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (464, 'Touring-3000 Blue, 58', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (465, 'Touring-3000 Blue, 62', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (466, 'Touring-3000 Yellow, 44', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (467, 'Touring-3000 Yellow, 50', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (468, 'Touring-3000 Yellow, 54', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (469, 'Touring-3000 Yellow, 58', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (470, 'Touring-3000 Yellow, 62', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (471, 'Touring-1000 Blue, 46', 2384.07);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (472, 'Touring-1000 Blue, 50', 2384.07);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (473, 'Touring-1000 Blue, 54', 2384.07);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (474, 'Touring-1000 Blue, 60', 2384.07);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (475, 'Touring-2000 Blue, 46', 1214.85);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (476, 'Touring-2000 Blue, 50', 1214.85);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (477, 'Touring-2000 Blue, 54', 1214.85);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (478, 'Road-350-W Yellow, 40', 1700.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (479, 'Road-350-W Yellow, 42', 1700.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (480, 'Road-350-W Yellow, 44', 1700.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (481, 'Road-350-W Yellow, 48', 1700.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (482, 'Road-750 Black, 58', 539.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (483, 'Touring-3000 Blue, 44', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (484, 'Touring-3000 Blue, 50', 742.35);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (485, 'Mountain-400-W Silver, 38', 769.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (486, 'Mountain-400-W Silver, 40', 769.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (487, 'Mountain-400-W Silver, 42', 769.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (488, 'Mountain-400-W Silver, 46', 769.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (489, 'Mountain-500 Silver, 40', 564.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (490, 'Mountain-500 Silver, 42', 564.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (491, 'Mountain-500 Silver, 44', 564.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (492, 'Mountain-500 Silver, 48', 564.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (493, 'Mountain-500 Silver, 52', 564.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (494, 'Mountain-500 Black, 40', 539.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (495, 'Mountain-500 Black, 42', 539.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (496, 'Mountain-500 Black, 44', 539.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (497, 'Mountain-500 Black, 48', 539.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (498, 'Mountain-500 Black, 52', 539.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (499, 'LL Bottom Bracket', 53.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (500, 'ML Bottom Bracket', 101.24);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (501, 'HL Bottom Bracket', 121.49);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (502, 'Road-750 Black, 44', 539.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (503, 'Road-750 Black, 48', 539.99);
INSERT INTO `Products` (`ProductID`, `Name`, `Price`) VALUES (504, 'Road-750 Black, 52', 539.99);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (1, 17, 10482, 500, 500);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (2, 5, 1964, 306, 810);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (3, 8, 12300, 123, 123);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (4, 1, 4182, 437, 437);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (5, 14, 15723, 246, 750);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (6, 14, 6000, 60, 60);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (7, 5, 17541, 373, 373);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (8, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (9, 1, 1, 1, 10);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (10, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (11, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (12, 17, 14664, 433, 937);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (13, 20, 5241, 250, 250);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (14, 8, 16482, 56, 560);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (15, 22, 8264, 369, 873);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (16, 3, 18700, 187, 187);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (17, 17, 10482, 500, 500);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (18, 5, 1964, 306, 810);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (19, 8, 12300, 123, 123);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (20, 1, 4182, 437, 437);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (21, 14, 15723, 246, 750);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (22, 14, 6000, 60, 60);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (23, 5, 17541, 373, 373);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (24, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (25, 1, 1, 1, 26);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (26, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (27, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (28, 17, 14664, 433, 937);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (29, 20, 5241, 250, 250);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (31, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (32, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (33, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (34, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (36, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (37, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (38, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (39, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (40, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (41, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (42, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (43, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (44, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (45, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (47, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (48, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (49, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (50, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (52, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (53, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (54, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (55, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (56, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (57, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (58, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (59, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (60, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (61, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (63, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (64, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (65, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (66, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (68, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (69, 21, 18723, 276, 780);
